-0.0630447417,0.1819005758,0.1086027622,0.081109032,-0.0661297217,0.1270113885,-0.0257887598,0.0475586616,0.11667981,0.1164793819,0.1030236259,-0.0799685866,0.0060880561,-0.1236192733,0.0576526299,-0.0407838635,-0.0626274198,0.1352384686,-0.0827704892,-0.0999963209,0.1161111146,-0.1365947574,0.0016300331,-0.0207856037,0.1442854255,-0.2084905207,-0.1154912785,-0.0099627953,-0.0518745929,0.0056137,0.1404876709,-0.0724901557,0.0226267334,0.0846558958,0.0648083091,-0.0199989676,0.0254232734,-0.0370997451,0.0579230972,-0.0483586788,0.0095108626,-0.1202634126,0.0335286558,-0.0554154068,0.0183316953,-0.2640005052,-0.0292936061,-0.0075091235,-0.0071492945,0.0280443747,0.0972022265,0.0380997248,-0.0867450163,0.0213137437,-0.0411582813,0.0644907951,-0.0214715172,-0.1770327687,-0.0338663235,-0.125486359,-0.0532842092,-0.0997936353,-0.0632811487,-0.1533755064,0.0504540503,0.065590091,0.0191613659,-0.0202548858,-0.1276836395,0.1143225729,0.0410251729,0.0913253576,-0.0577278063,-0.0585432388,-0.0329647586,-0.054847084,0.0298566129,0.0151931355,-0.0090655135,0.0392955951,-0.174697265,-0.0372450687,0.1026268899,0.0976874977,-0.0247186814,0.0686739907,-0.0025569517,0.0041724062,0.1582928449,0.0158630461,-0.1079393104,-0.1495886594,0.057392247,-0.024717629,-0.0756787062,-0.129042238,-0.1171543002,0.0198932774,-0.1263113469,0.069736734,0.049564492,0.0173268095,-0.0372055769,-0.0008743506,0.2164947838,0.0651624352,0.0775212348,-0.0211975574,0.026174983,0.0108782127,-0.1954901069,-0.0460039489,-0.0415834002,0.0468545742,0.0926090479,-0.0647995844,0.0506033078,0.0707667395,0.0846978799,0.0555442162,0.0593948513,-0.0022363402,-0.0279275812,0.0668665171,0.1728483438,-0.0298048593,0.1713180542,0.1023937687,1
0.0660029873,0.1213515177,0.0046222718,-0.0218893122,0.0754855797,0.1674274206,0.0683165789,0.0660623536,0.0113347545,0.1442562193,0.0531876907,0.0270876251,0.1161546931,-0.1909957081,0.1002796069,-0.0992941633,-0.0391497687,0.0646847934,-0.0987783447,0.1232141182,0.0777894557,0.0129656903,-0.0126062222,0.1705166698,-0.0141983023,-0.1234921962,-0.0851997584,-0.1284406036,0.0545344315,0.1016723141,0.0347025581,-0.0844638422,-0.0224026982,0.1002213582,0.0860355794,0.0022344801,0.0518122725,0.0026739477,-0.0907742083,-0.0874192491,0.027951166,-0.1197653338,-0.025279291,0.1425217986,-0.1621905714,-0.0683500841,0.0759124979,0.1425343603,-0.0338767581,0.1390955001,0.1191543117,-0.0041277776,-0.1306341439,-0.045005288,0.1278768629,0.0111938473,-0.1449864656,-0.027121963,0.0007566026,-0.1212564409,-0.0909463614,-0.1230343208,0.0682461336,-0.1047912762,0.0478135943,-0.1876252741,0.0321808904,-0.0203366913,-0.1147111207,0.031326808,0.0128667336,0.0844290331,-0.0582601912,-0.0563663654,-0.0494988933,-0.0103040198,-0.0293981265,0.1744455844,0.1375712007,0.1185267568,-0.0078913942,-0.0168969091,0.0175476,0.0799526721,0.1054776907,-0.0804945529,0.0560166463,0.0504683629,0.1682638228,0.1462372988,-0.0103622787,-0.1079784483,-0.067366384,0.0079121441,-0.1639470905,-0.1510011107,-0.0158510059,-0.027820969,-0.0369441286,-0.0790741742,0.1070499569,0.1323157847,-0.0009028334,-0.0465058908,-0.1066473573,0.008239842,-0.0497899763,0.0110865412,0.0831134915,0.0956582576,0.0428705849,0.0940193087,-0.0965284407,0.0120065399,0.0105643906,0.025935024,-0.0042774188,-0.0890075564,-0.0943965465,0.1342688203,0.0449808128,-0.0021631967,-0.0026667609,0.1452174783,0.0275798794,-0.0091648549,0.1047954112,-0.0192907918,1
-0.052288685,0.2342571467,0.070878692,0.1047162712,-0.0674700961,0.1085224301,-0.0471133031,0.0205390807,0.1299788803,0.090135932,0.1274477541,-0.0607861951,-0.0067154784,-0.1431050301,0.0350600779,-0.053169135,-0.0230912548,0.1384353191,-0.0687480569,-0.0736059621,0.096047543,-0.1020927206,-0.019118391,-0.0056324014,0.1442838609,-0.2236962616,-0.0834866092,-0.0035468894,-0.0459391922,0.0463399179,0.1246676669,-0.0764305368,0.0413622148,0.0833341181,0.0534393489,-0.0206993297,0.0597613938,-0.0675189868,0.039551571,-0.0160005949,0.0041424111,-0.1068668738,0.0474806577,-0.0254144743,0.0119096003,-0.2312516272,0.0141672185,-0.025273677,-0.0084862467,0.0478360094,0.125035584,0.0594188832,-0.1133415923,0.0152516635,-0.0530879684,0.0655844808,-0.0507163666,-0.2020372748,-0.0198642761,-0.1019253656,-0.0494527817,-0.1246753484,-0.0615355261,-0.1715182066,0.0449409671,-0.0151996287,0.0546302721,-0.0625461191,-0.1142783314,0.1196661517,0.0394948423,0.0717623457,-0.048394274,-0.0547523871,-0.0422218293,-0.059560772,0.0290249884,0.0628973842,-0.0517086387,0.0343988687,-0.1775483489,0.0030882456,0.0744730756,0.1084801629,0.0081292754,0.0905451849,-0.0295599233,-0.0441797376,0.1338684857,0.0160395801,-0.1313973516,-0.1626295298,0.0299087819,-0.0388563052,-0.048257526,-0.1494525373,-0.1113922447,-0.0028083473,-0.1190540642,0.0518914387,-0.0006364742,0.0339652784,-0.0127954492,0.0215599164,0.1709303111,0.0555572212,0.0871349201,0.0059025912,-0.0103409132,0.0411395468,-0.1807631105,-0.0727572888,-0.0486319549,0.0558933578,0.0376392566,-0.1038030609,0.0502751321,0.0209794305,0.0886495411,0.036746446,0.0489715263,0.0503812581,-0.0374803394,0.0985673442,0.1979417652,-0.0656337589,0.1686404049,0.0817080736,1
-0.0482471623,0.0802150369,-0.0169996191,0.0744740143,-0.0209610257,0.1384215057,-0.0196379293,0.0485273302,0.0489202291,0.0997724906,0.1110849157,0.0467020608,0.002820371,-0.11784444,-0.0246986486,-0.088943176,-0.0845738426,0.1387743056,0.0160683971,-0.0477189124,0.1098963395,-0.1456390917,-0.0233926494,-0.0890951902,0.1088412255,-0.107843101,-0.0727994666,-0.0751985684,-0.1397764087,0.0406170338,0.055277735,-0.0820882171,0.0309169274,0.0417077355,0.0487365536,0.0106112612,-0.0067125624,-0.1338661462,0.0565223731,-0.0577417053,0.0458797626,-0.0979404822,0.0488999151,0.0417601839,-0.0841737315,-0.2400002629,0.035859555,-0.0699435547,0.0053467117,0.0320596136,0.0948796645,0.00324715,-0.1345508546,0.0711480901,0.0172788501,0.0690731481,-0.042429518,-0.1543616503,-0.0613482706,-0.0570425615,-0.001215474,-0.1259593815,0.0247335117,-0.1276667416,0.0979532003,-0.0607360825,0.0027773927,0.001209459,-0.0206660498,0.1353871226,0.0691783503,0.1171732023,-0.0283697695,-0.0937086195,-0.0849542096,0.0168671366,-0.0031893579,0.0531141423,-0.0544228517,-0.0006600834,-0.2311365008,-0.0042576166,0.1190612465,0.1428053379,-0.0833385065,0.0899100006,0.0738142803,0.0159686115,0.1599967927,-0.0277904179,-0.1248234063,-0.1476862729,0.0127003603,-0.0402351394,-0.0878083184,-0.1741828322,-0.0859394222,0.0081948461,-0.1215320304,0.0570583232,0.001779279,0.0545026995,0.0064048367,-0.0575686134,0.1914158762,0.0780400708,0.0475967303,0.0391568951,-0.1063481867,0.0561149232,-0.1820636392,-0.1293509156,-0.032537479,-0.0031157876,0.0661646873,-0.0694205165,0.0994269326,-0.0191703178,0.1015480161,0.0435128026,0.0658924952,-0.0242265724,-0.0019078383,0.0381763168,0.1682959944,-0.0276157223,0.1784243584,0.1704451591,1
-0.0572205745,0.2386484295,0.0357281119,0.1016842946,-0.0678111091,0.0962392092,-0.0574731342,0.0118757794,0.1215348616,0.1101156324,0.1306677014,-0.0403425321,-0.0064855735,-0.1472600996,0.0008580235,-0.0552114435,-0.0157820005,0.1480810195,-0.048846513,-0.0589142293,0.0841263458,-0.1120511666,-0.0099875107,-0.0154262539,0.1310519576,-0.1998706907,-0.0583338551,-0.007845195,-0.05061654,0.0567449704,0.0953921601,-0.0809935853,0.0547486879,0.0702781379,0.0438572541,-0.0322276279,0.0576293096,-0.0573056117,0.0388285704,-0.0092481067,-0.0154691739,-0.1040078104,0.0454189219,-0.0131585291,-0.0041572386,-0.2306599021,0.0288605299,-0.0329104215,-0.0057361373,0.0571139045,0.1447659433,0.0705837682,-0.1260128319,0.0211466495,-0.0527051464,0.0622156039,-0.0346549563,-0.2114184201,-0.0165430233,-0.0978284925,-0.0365971364,-0.141639784,-0.0407408923,-0.1665476859,0.0523362495,-0.0486122146,0.048118338,-0.057011947,-0.0984052643,0.1238705814,0.0367465131,0.0702930763,-0.0450995155,-0.0481376052,-0.0520982035,-0.0548558794,0.029926043,0.0770967528,-0.0615392625,0.0181839336,-0.1941904575,0.0111666629,0.0745754912,0.1197845116,0.006900724,0.0830832794,-0.0302974973,-0.0393119603,0.159086138,0.0002364585,-0.157567367,-0.1597840339,0.0308258571,-0.0366402641,-0.0304631647,-0.1658366024,-0.1053487882,0.0028509013,-0.1157194674,0.0408187211,-0.0064971242,0.0419029295,-0.0078744767,0.0277877729,0.1733068377,0.0468379855,0.0874698758,0.0090267304,-0.0217876509,0.048142571,-0.1784705818,-0.069513388,-0.0292744916,0.0632228181,0.0243365504,-0.1109030023,0.0536361821,0.0075228293,0.0942312106,0.0260557923,0.0374987051,0.05585986,-0.0321076922,0.0856147781,0.1955590248,-0.0670929551,0.1619203985,0.0853114352,1
-0.0365811251,0.2399019152,0.0863936469,0.1107338145,-0.0496023223,0.1178030223,-0.0238030944,0.0339102224,0.1096822321,0.0823816508,0.1088041738,-0.0588755161,-0.0147413621,-0.1388669163,0.0634175465,-0.0607660674,-0.0043823067,0.1118201539,-0.0583593324,-0.0818408281,0.0846381783,-0.0867261365,-0.0401790142,-0.0156677868,0.1641438007,-0.232103616,-0.094301112,0.0155197857,-0.0444056094,0.0484085418,0.1265053898,-0.0716829598,0.0277396087,0.0837730169,0.0523137413,-0.0313215218,0.0776146725,-0.0862305909,0.0506526269,-0.024232192,0.0286583938,-0.0990419239,0.0746443197,-0.0413316488,0.0080612907,-0.2083982378,0.01506502,-0.040201202,-0.0087572429,0.0344845504,0.129383564,0.063159585,-0.108723022,0.0192038454,-0.0377455577,0.0570532493,-0.0682979822,-0.1959174722,-0.0187575519,-0.0993461311,-0.0516085811,-0.1228598952,-0.0865246579,-0.1902387589,0.0454941764,0.0084015671,0.0580282658,-0.0643756241,-0.1224549785,0.0993694291,0.0528980382,0.0869647264,-0.0473390855,-0.0576529615,-0.0287837181,-0.0328168049,0.0363185778,0.061230015,-0.040955171,0.0449109897,-0.1725190878,-0.0016223408,0.0959434286,0.1198272854,0.0339118503,0.0830004811,-0.0256213341,-0.0382784493,0.1216958538,0.0222654715,-0.1324401498,-0.1621848792,0.0201084819,-0.0282977968,-0.0678625479,-0.1513438821,-0.0801412389,-0.0137193324,-0.1207788214,0.0503712893,-0.016829567,0.0449594818,-0.0011044964,0.0294030681,0.1300405115,0.0604217947,0.0850660354,0.0215190947,-0.0144234095,0.0396154784,-0.163001433,-0.0879560634,-0.0640695095,0.0586528592,0.0398925655,-0.1151967719,0.0384902917,0.0282263476,0.0701467916,0.0358349495,0.0523777194,0.0571141876,-0.0321526788,0.0991062447,0.221105814,-0.0692828,0.1799784452,0.0701888204,1
-0.0010948827,0.0499385521,-0.0017103585,0.0633194894,0.0037532323,0.0835584551,0.0590142086,0.08062049,0.1012759358,0.0492836125,0.1329200417,0.0115752369,0.0987819955,-0.1050709561,-0.0559779778,-4.9112408305518E-05,-0.067771174,0.1086365357,-0.153453663,0.0409390703,0.2029097378,-0.2194812894,0.0161280055,0.052950006,0.0628741756,-0.2274298072,-0.1544702351,-0.0771338567,-0.0306854732,0.0552190319,0.0734710693,-0.0270374436,-0.004309549,0.0988005921,-0.0633469895,-0.0058263936,-0.0633531734,-0.0534694493,0.0062581743,-0.0186706483,0.0109852068,-0.1105839536,0.0199623723,-0.0197696146,0.0040316465,-0.2789385915,-0.0341095328,-0.0090909153,0.0313301012,0.0753066316,0.0150415599,-0.0474457517,-0.1525307894,0.0232003424,-0.0315625817,0.0609355643,-0.0402763486,-0.0551250093,-0.0578636639,0.0015974467,-0.027597161,-0.0539452955,0.0148209296,-0.109375082,0.0058427681,-0.0362445414,-0.0340529718,-0.0272787213,-0.0997123569,0.0386641063,0.021095233,0.1054238081,-0.0743663684,-0.0283382777,-0.0457707681,-0.003987357,0.0974935219,0.0535571724,-0.0425612181,0.0466509163,-0.1733763069,-0.1036882326,0.070928961,0.103818804,-0.1063270271,0.2054683119,0.0522789396,-0.0176799223,0.0962429419,-0.0560928248,-0.0404171683,-0.1836336404,-0.0023463424,-0.0159329623,-0.0536878817,-0.1022206843,-0.1861440837,0.0005048212,-0.1004755944,0.0985363871,0.0486380123,-0.039558176,-0.0409627743,0.0696423873,0.2042895705,0.0919894055,0.0200309977,0.0894676223,-0.0045291842,-0.0411852002,-0.2430661917,-0.0446617007,-0.0399669446,0.0328688659,0.0654067621,0.0565078184,0.1016825587,0.1104816422,0.068195045,0.1722003669,-0.0332794525,0.0007143046,-0.0965258032,0.1219871193,0.0023866214,0.0143825309,0.0218390599,0.1129520386,1
0.0117245344,0.1949369907,0.0356573015,0.1055080965,-0.0206945594,0.1249103695,0.0025737111,0.0216401853,0.0715410113,0.0956330448,0.0914989039,-0.0106829759,-0.00932597,-0.167142421,0.0111594684,0.0005180726,-0.0385245346,0.0689279363,-0.0220601,-0.013200596,0.1229544431,-0.1183774024,-0.0467677824,-0.0443181507,0.1370686144,-0.1464648843,-0.104098998,-0.0245323256,-0.0127447555,0.0907560438,0.056823533,0.0102437809,0.037537504,0.0772450417,0.0645596087,-0.0470731258,0.0891962871,-0.0512516312,0.1376287639,-0.1267387867,0.000581227,-0.1569064111,0.1068814471,-0.1018664613,0.0194488671,-0.1696989238,0.0381779894,-0.0304851495,-0.0575165749,0.0379427113,0.0801607594,0.1239663512,-0.0506456792,0.0638136789,0.0549938455,0.0197540931,-0.015427989,-0.2068451643,-0.1128728166,-0.1064527035,-0.0371707082,-0.1314754933,0.0098053552,-0.1979092211,0.0403600931,0.0779556781,-0.0157726556,-0.020749487,-0.131035611,0.0336498246,0.0100036282,0.0736639351,-0.1348949373,-0.035635639,-0.0017485355,0.0017058958,0.1023696512,0.0367404558,0.0095649567,0.0805965737,-0.1473061889,-0.0186625253,0.1011417657,0.1234555021,0.0495914444,0.077202104,-0.0483209565,0.0381861813,0.193258673,0.0632797182,-0.068008408,-0.1428004652,-0.0260762572,0.0955370292,-0.0980226323,-0.1347561628,-0.0457111709,0.0249957126,-0.0727101862,-0.0048572212,0.0761021897,0.0181144588,-0.0559403077,0.0180039629,0.1258491874,0.1134178713,0.1164189056,0.041767139,0.0209297501,0.0235706624,-0.1663474441,-0.0598301403,-0.0580508932,0.031650763,0.1258235425,-0.0723968074,0.027292531,0.049924247,0.0815562606,0.0760552064,0.062549524,0.0143421972,0.0692393929,0.0434480645,0.1785984933,0.0121362172,0.2543977499,0.056678772,1
-0.0661953017,0.1964566261,0.1363972276,0.0753530711,-0.050637275,0.1284039617,-0.0177548006,0.0499568544,0.1066291481,0.1126530021,0.1061933637,-0.0503214449,-0.0076688761,-0.165945366,0.0656267107,-0.0703388825,-0.0809414983,0.1268538535,-0.0789969414,-0.0920844525,0.110936664,-0.0867500007,-0.0468935743,-0.0264800265,0.1356074661,-0.1908604354,-0.1076951995,-0.0084881326,-0.0521880202,0.0176683534,0.1172340661,-0.1179807782,0.0119769834,0.082567513,0.0988786742,-0.0270986706,0.0388748795,-0.0786866471,0.0489128567,-0.0508265607,0.0305594299,-0.1181793585,0.0371866822,-0.0186082572,0.0028064807,-0.2251273245,-0.012635299,-0.0091674207,-0.0249215066,0.0214456748,0.1048470289,0.0328572839,-0.1200160757,0.0159097463,-0.0247153211,0.0591354407,-0.0832883939,-0.1832543612,-0.0655329004,-0.1020046845,-0.0284286477,-0.1274609119,-0.058004301,-0.1305575073,0.0790900812,0.0046623778,0.0296388939,-0.0320070572,-0.1070166528,0.1109246165,0.0630937517,0.0924249738,-0.0336098485,-0.0863736719,-0.0529100113,-0.0351693295,0.0040835855,0.0530902408,0.0067947875,0.0443481505,-0.1570613831,-0.0184128191,0.1030260772,0.1267055124,-0.014804801,0.0397001579,0.0204541422,0.0143897552,0.1488751918,0.0433826111,-0.111691162,-0.1507284492,0.0351977795,-0.0097864065,-0.121513769,-0.1493657827,-0.0993703306,-0.0320999324,-0.1179399863,0.0603790432,0.0362222753,0.0427388437,-0.0394908004,-0.0485494584,0.1913851053,0.0594518743,0.0885303766,-0.0050907945,-0.0026445885,0.0458836108,-0.1564545184,-0.0798387229,-0.0647506565,0.0507081933,0.0765407458,-0.076596722,0.0226112343,0.058980599,0.0462098159,0.0286550261,0.0532331169,0.0210583322,-0.0340170935,0.0789047256,0.2195887119,-0.0330948979,0.1872950196,0.076689817,1
-0.0084619438,0.2166329771,0.212204054,0.0156659596,0.0273080263,0.1271971315,0.0245333631,0.0663707405,0.0370122828,0.0539131723,0.0432360992,-0.1071007326,-0.0378314406,-0.1488865018,0.1387949586,-0.0747505575,-0.0193651784,0.1173691228,-0.0958464667,-0.0462566577,0.1080384701,-0.0004565209,-0.0620349571,0.0157098845,0.129584685,-0.1930155456,-0.159996748,0.0742776841,0.1098253652,-0.0305793807,0.1383704394,-0.1286181062,-0.0295522753,0.0555697605,0.1674789339,-0.0332071707,0.0422543436,-0.0428902395,0.0568429045,-0.139540121,0.0343882218,-0.0373417474,0.0662713572,0.0044425186,-0.0101730721,-0.1355861276,-0.0078351526,0.0542539544,-0.107622765,0.0295455102,-0.0266995113,0.0633563697,-0.0836124271,-0.0289897453,-0.0293099489,-0.0007037887,-0.1403240561,-0.0746630132,-0.1061281562,-0.1574272811,-0.0709351376,-0.0252279323,0.0009561733,-0.094395861,0.0234143212,0.1121151298,0.0130037982,-0.0798568949,-0.1886961609,0.0597987659,0.0753824338,0.0579099208,-0.0059700278,-0.0282897856,-0.0375651941,-0.0881306678,5.0563157856232E-05,0.0128712514,0.1264371425,0.0202659331,-0.0567767322,0.0343315788,0.0603141971,0.0589376725,0.112151064,-0.0591369383,-0.05709631,0.0719927698,0.1503657401,0.1401036084,0.0704859421,-0.0797266588,-0.0291329604,0.0208658241,-0.0401649699,-0.1413744092,-0.0466438606,0.0320954472,-0.1739974171,0.0087386006,0.0158291962,0.0491207279,-0.0312357154,-0.090623416,0.013771384,0.1447955072,0.1366022974,-0.0342743695,0.1786823869,0.0109746838,0.0019211316,-0.017203493,-0.0970290154,0.107581377,0.1209131777,-0.0967172757,-0.0012348989,0.0429905951,0.0350563489,0.0324878804,0.0292700212,-0.0041601523,-0.0170870759,0.0699495524,0.1374996305,-0.0336004458,0.2296452224,-0.0364861004,1
